Entity,Code,Day,monthly_sea_surface_temperature_anomaly
Southern Hemisphere,,1994-07-15,0.1789
Southern Hemisphere,,1994-08-15,0.1644
Southern Hemisphere,,1994-09-15,0.0749
Southern Hemisphere,,1994-10-15,0.1666
Southern Hemisphere,,1994-11-15,0.2356
Southern Hemisphere,,1994-12-15,0.2112
Southern Hemisphere,,1995-01-15,0.2692
Southern Hemisphere,,1995-02-15,0.3343
Southern Hemisphere,,1995-03-15,0.3217
Southern Hemisphere,,1995-04-15,0.2045
Southern Hemisphere,,1995-05-15,0.261
Southern Hemisphere,,1995-06-15,0.2076
Southern Hemisphere,,1995-07-15,0.3309
Southern Hemisphere,,1995-08-15,0.2156
Southern Hemisphere,,1995-09-15,0.1379
Southern Hemisphere,,1995-10-15,0.163
Southern Hemisphere,,1995-11-15,0.213
Southern Hemisphere,,1995-12-15,0.0597
Southern Hemisphere,,1996-01-15,0.1722
Southern Hemisphere,,1996-02-15,0.3427
Southern Hemisphere,,1996-03-15,0.357
Southern Hemisphere,,1996-04-15,0.3084
Southern Hemisphere,,1996-05-15,0.2557
Southern Hemisphere,,1996-06-15,0.1505
Southern Hemisphere,,1996-07-15,0.2217
Southern Hemisphere,,1996-08-15,0.16
Southern Hemisphere,,1996-09-15,0.1533
Southern Hemisphere,,1996-10-15,0.1774
Southern Hemisphere,,1996-11-15,0.2023
Southern Hemisphere,,1996-12-15,0.2525
Southern Hemisphere,,1997-01-15,0.1634
Southern Hemisphere,,1997-02-15,0.196
Southern Hemisphere,,1997-03-15,0.2997
Southern Hemisphere,,1997-04-15,0.2082
Southern Hemisphere,,1997-05-15,0.268
Southern Hemisphere,,1997-06-15,0.3547
Southern Hemisphere,,1997-07-15,0.3963
Southern Hemisphere,,1997-08-15,0.4086
Southern Hemisphere,,1997-09-15,0.5036
Southern Hemisphere,,1997-10-15,0.5377
Southern Hemisphere,,1997-11-15,0.5824
Southern Hemisphere,,1997-12-15,0.6191
Southern Hemisphere,,1998-01-15,0.5074
Southern Hemisphere,,1998-02-15,0.5772
Southern Hemisphere,,1998-03-15,0.6208
Southern Hemisphere,,1998-04-15,0.6145
Southern Hemisphere,,1998-05-15,0.6049
Southern Hemisphere,,1998-06-15,0.5465
Southern Hemisphere,,1998-07-15,0.5616
Southern Hemisphere,,1998-08-15,0.4599
Southern Hemisphere,,1998-09-15,0.2795
Southern Hemisphere,,1998-10-15,0.2921
Southern Hemisphere,,1998-11-15,0.351
Southern Hemisphere,,1998-12-15,0.3337
Southern Hemisphere,,1999-01-15,0.1988
Southern Hemisphere,,1999-02-15,0.3016
Southern Hemisphere,,1999-03-15,0.3833
Southern Hemisphere,,1999-04-15,0.3556
Southern Hemisphere,,1999-05-15,0.248
Southern Hemisphere,,1999-06-15,0.2534
Southern Hemisphere,,1999-07-15,0.2764
Southern Hemisphere,,1999-08-15,0.1608
Southern Hemisphere,,1999-09-15,0.2289
Southern Hemisphere,,1999-10-15,0.1229
Southern Hemisphere,,1999-11-15,0.2236
Southern Hemisphere,,1999-12-15,0.2026
Southern Hemisphere,,2000-01-15,0.2414
Southern Hemisphere,,2000-02-15,0.2617
Southern Hemisphere,,2000-03-15,0.2374
Southern Hemisphere,,2000-04-15,0.299
Southern Hemisphere,,2000-05-15,0.1305
Southern Hemisphere,,2000-06-15,0.2115
Southern Hemisphere,,2000-07-15,0.1864
Southern Hemisphere,,2000-08-15,0.2212
Southern Hemisphere,,2000-09-15,0.2523
Southern Hemisphere,,2000-10-15,0.2476
Southern Hemisphere,,2000-11-15,0.2982
Southern Hemisphere,,2000-12-15,0.1847
Southern Hemisphere,,2001-01-15,0.2792
Southern Hemisphere,,2001-02-15,0.3579
Southern Hemisphere,,2001-03-15,0.4639
Southern Hemisphere,,2001-04-15,0.4151
Southern Hemisphere,,2001-05-15,0.2801
Southern Hemisphere,,2001-06-15,0.4135
Southern Hemisphere,,2001-07-15,0.3559
Southern Hemisphere,,2001-08-15,0.3506
Southern Hemisphere,,2001-09-15,0.3524
Southern Hemisphere,,2001-10-15,0.3041
Southern Hemisphere,,2001-11-15,0.3864
Southern Hemisphere,,2001-12-15,0.2838
Southern Hemisphere,,2002-01-15,0.4635
Southern Hemisphere,,2002-02-15,0.4091
Southern Hemisphere,,2002-03-15,0.5835
Southern Hemisphere,,2002-04-15,0.4175
Southern Hemisphere,,2002-05-15,0.4298
Southern Hemisphere,,2002-06-15,0.4136
Southern Hemisphere,,2002-07-15,0.3685
Southern Hemisphere,,2002-08-15,0.4241
Southern Hemisphere,,2002-09-15,0.3142
Southern Hemisphere,,2002-10-15,0.3752
Southern Hemisphere,,2002-11-15,0.2948
Southern Hemisphere,,2002-12-15,0.4152
Southern Hemisphere,,2003-01-15,0.4116
Southern Hemisphere,,2003-02-15,0.4821
Southern Hemisphere,,2003-03-15,0.4638
Southern Hemisphere,,2003-04-15,0.4039
Southern Hemisphere,,2003-05-15,0.3488
Southern Hemisphere,,2003-06-15,0.3422
Southern Hemisphere,,2003-07-15,0.402
Southern Hemisphere,,2003-08-15,0.3803
Southern Hemisphere,,2003-09-15,0.3451
Southern Hemisphere,,2003-10-15,0.3972
Southern Hemisphere,,2003-11-15,0.3513
Southern Hemisphere,,2003-12-15,0.2901
Southern Hemisphere,,2004-01-15,0.351
Southern Hemisphere,,2004-02-15,0.429
Southern Hemisphere,,2004-03-15,0.3482
Southern Hemisphere,,2004-04-15,0.381
Southern Hemisphere,,2004-05-15,0.3351
Southern Hemisphere,,2004-06-15,0.2108
Southern Hemisphere,,2004-07-15,0.2759
Southern Hemisphere,,2004-08-15,0.3268
Southern Hemisphere,,2004-09-15,0.3417
Southern Hemisphere,,2004-10-15,0.3303
Southern Hemisphere,,2004-11-15,0.3297
Southern Hemisphere,,2004-12-15,0.3045
Southern Hemisphere,,2005-01-15,0.3869
Southern Hemisphere,,2005-02-15,0.3466
Southern Hemisphere,,2005-03-15,0.4335
Southern Hemisphere,,2005-04-15,0.3702
Southern Hemisphere,,2005-05-15,0.3213
Southern Hemisphere,,2005-06-15,0.301
Southern Hemisphere,,2005-07-15,0.3247
Southern Hemisphere,,2005-08-15,0.3868
Southern Hemisphere,,2005-09-15,0.3012
Southern Hemisphere,,2005-10-15,0.3461
Southern Hemisphere,,2005-11-15,0.302
Southern Hemisphere,,2005-12-15,0.3148
Southern Hemisphere,,2006-01-15,0.3456
Southern Hemisphere,,2006-02-15,0.4318
Southern Hemisphere,,2006-03-15,0.4011
Southern Hemisphere,,2006-04-15,0.3698
Southern Hemisphere,,2006-05-15,0.3865
Southern Hemisphere,,2006-06-15,0.3298
Southern Hemisphere,,2006-07-15,0.3308
Southern Hemisphere,,2006-08-15,0.3494
Southern Hemisphere,,2006-09-15,0.2752
Southern Hemisphere,,2006-10-15,0.2107
Southern Hemisphere,,2006-11-15,0.2797
Southern Hemisphere,,2006-12-15,0.3403
Southern Hemisphere,,2007-01-15,0.393
Southern Hemisphere,,2007-02-15,0.3837
Southern Hemisphere,,2007-03-15,0.304
Southern Hemisphere,,2007-04-15,0.3041
Southern Hemisphere,,2007-05-15,0.2952
Southern Hemisphere,,2007-06-15,0.3078
Southern Hemisphere,,2007-07-15,0.3419
Southern Hemisphere,,2007-08-15,0.2257
Southern Hemisphere,,2007-09-15,0.2391
Southern Hemisphere,,2007-10-15,0.1689
Southern Hemisphere,,2007-11-15,0.1563
Southern Hemisphere,,2007-12-15,0.0713
Southern Hemisphere,,2008-01-15,0.1183
Southern Hemisphere,,2008-02-15,0.1285
Southern Hemisphere,,2008-03-15,0.2371
Southern Hemisphere,,2008-04-15,0.205
Southern Hemisphere,,2008-05-15,0.2621
Southern Hemisphere,,2008-06-15,0.1938
Southern Hemisphere,,2008-07-15,0.2788
Southern Hemisphere,,2008-08-15,0.3443
Southern Hemisphere,,2008-09-15,0.323
Southern Hemisphere,,2008-10-15,0.2686
Southern Hemisphere,,2008-11-15,0.233
Southern Hemisphere,,2008-12-15,0.2973
Southern Hemisphere,,2009-01-15,0.3957
Southern Hemisphere,,2009-02-15,0.3376
Southern Hemisphere,,2009-03-15,0.3831
Southern Hemisphere,,2009-04-15,0.4382
Southern Hemisphere,,2009-05-15,0.477
Southern Hemisphere,,2009-06-15,0.494
Southern Hemisphere,,2009-07-15,0.4636
Southern Hemisphere,,2009-08-15,0.4817
Southern Hemisphere,,2009-09-15,0.397
Southern Hemisphere,,2009-10-15,0.4252
Southern Hemisphere,,2009-11-15,0.4584
Southern Hemisphere,,2009-12-15,0.5502
Southern Hemisphere,,2010-01-15,0.5167
Southern Hemisphere,,2010-02-15,0.528
Southern Hemisphere,,2010-03-15,0.5342
Southern Hemisphere,,2010-04-15,0.5545
Southern Hemisphere,,2010-05-15,0.51
Southern Hemisphere,,2010-06-15,0.4121
Southern Hemisphere,,2010-07-15,0.4141
Southern Hemisphere,,2010-08-15,0.3804
Southern Hemisphere,,2010-09-15,0.3289
Southern Hemisphere,,2010-10-15,0.3243
Southern Hemisphere,,2010-11-15,0.2523
Southern Hemisphere,,2010-12-15,0.3057
Southern Hemisphere,,2011-01-15,0.3496
Southern Hemisphere,,2011-02-15,0.4004
Southern Hemisphere,,2011-03-15,0.4382
Southern Hemisphere,,2011-04-15,0.394
Southern Hemisphere,,2011-05-15,0.3706
Southern Hemisphere,,2011-06-15,0.3714
Southern Hemisphere,,2011-07-15,0.408
Southern Hemisphere,,2011-08-15,0.342
Southern Hemisphere,,2011-09-15,0.2786
Southern Hemisphere,,2011-10-15,0.2232
Southern Hemisphere,,2011-11-15,0.292
Southern Hemisphere,,2011-12-15,0.2288
Southern Hemisphere,,2012-01-15,0.2153
Southern Hemisphere,,2012-02-15,0.3392
Southern Hemisphere,,2012-03-15,0.3653
Southern Hemisphere,,2012-04-15,0.4179
Southern Hemisphere,,2012-05-15,0.4322
Southern Hemisphere,,2012-06-15,0.3815
Southern Hemisphere,,2012-07-15,0.3723
Southern Hemisphere,,2012-08-15,0.389
Southern Hemisphere,,2012-09-15,0.394
Southern Hemisphere,,2012-10-15,0.436
Southern Hemisphere,,2012-11-15,0.4215
Southern Hemisphere,,2012-12-15,0.3381
Southern Hemisphere,,2013-01-15,0.3672
Southern Hemisphere,,2013-02-15,0.3969
Southern Hemisphere,,2013-03-15,0.3951
Southern Hemisphere,,2013-04-15,0.4046
Southern Hemisphere,,2013-05-15,0.4173
Southern Hemisphere,,2013-06-15,0.2759
Southern Hemisphere,,2013-07-15,0.4071
Southern Hemisphere,,2013-08-15,0.4182
Southern Hemisphere,,2013-09-15,0.3896
Southern Hemisphere,,2013-10-15,0.3431
Southern Hemisphere,,2013-11-15,0.4715
Southern Hemisphere,,2013-12-15,0.3799
Southern Hemisphere,,2014-01-15,0.4045
Southern Hemisphere,,2014-02-15,0.3799
Southern Hemisphere,,2014-03-15,0.4447
Southern Hemisphere,,2014-04-15,0.553
Southern Hemisphere,,2014-05-15,0.4904
Southern Hemisphere,,2014-06-15,0.4598
Southern Hemisphere,,2014-07-15,0.3645
Southern Hemisphere,,2014-08-15,0.4608
Southern Hemisphere,,2014-09-15,0.4495
Southern Hemisphere,,2014-10-15,0.4317
Southern Hemisphere,,2014-11-15,0.4209
Southern Hemisphere,,2014-12-15,0.4449
Southern Hemisphere,,2015-01-15,0.5036
Southern Hemisphere,,2015-02-15,0.4331
Southern Hemisphere,,2015-03-15,0.5088
Southern Hemisphere,,2015-04-15,0.5981
Southern Hemisphere,,2015-05-15,0.5703
Southern Hemisphere,,2015-06-15,0.4923
Southern Hemisphere,,2015-07-15,0.6052
Southern Hemisphere,,2015-08-15,0.4836
Southern Hemisphere,,2015-09-15,0.589
Southern Hemisphere,,2015-10-15,0.5834
Southern Hemisphere,,2015-11-15,0.5998
Southern Hemisphere,,2015-12-15,0.6635
Southern Hemisphere,,2016-01-15,0.7659
Southern Hemisphere,,2016-02-15,0.6897
Southern Hemisphere,,2016-03-15,0.843
Southern Hemisphere,,2016-04-15,0.7356
Southern Hemisphere,,2016-05-15,0.5506
Southern Hemisphere,,2016-06-15,0.5324
Southern Hemisphere,,2016-07-15,0.544
Southern Hemisphere,,2016-08-15,0.5213
Southern Hemisphere,,2016-09-15,0.4813
Southern Hemisphere,,2016-10-15,0.547
Southern Hemisphere,,2016-11-15,0.4777
Southern Hemisphere,,2016-12-15,0.4674
Southern Hemisphere,,2017-01-15,0.5659
Southern Hemisphere,,2017-02-15,0.692
Southern Hemisphere,,2017-03-15,0.699
Southern Hemisphere,,2017-04-15,0.6592
Southern Hemisphere,,2017-05-15,0.5685
Southern Hemisphere,,2017-06-15,0.4822
Southern Hemisphere,,2017-07-15,0.452
Southern Hemisphere,,2017-08-15,0.5184
Southern Hemisphere,,2017-09-15,0.4145
Southern Hemisphere,,2017-10-15,0.4355
Southern Hemisphere,,2017-11-15,0.3969
Southern Hemisphere,,2017-12-15,0.3659
Southern Hemisphere,,2018-01-15,0.457
Southern Hemisphere,,2018-02-15,0.3895
Southern Hemisphere,,2018-03-15,0.485
Southern Hemisphere,,2018-04-15,0.5234
Southern Hemisphere,,2018-05-15,0.5189
Southern Hemisphere,,2018-06-15,0.4619
Southern Hemisphere,,2018-07-15,0.4986
Southern Hemisphere,,2018-08-15,0.5159
Southern Hemisphere,,2018-09-15,0.4456
Southern Hemisphere,,2018-10-15,0.5383
Southern Hemisphere,,2018-11-15,0.61
Southern Hemisphere,,2018-12-15,0.6219
Southern Hemisphere,,2019-01-15,0.6214
Southern Hemisphere,,2019-02-15,0.6632
Southern Hemisphere,,2019-03-15,0.7364
Southern Hemisphere,,2019-04-15,0.6912
Southern Hemisphere,,2019-05-15,0.5848
Southern Hemisphere,,2019-06-15,0.4378
Southern Hemisphere,,2019-07-15,0.5496
Southern Hemisphere,,2019-08-15,0.5388
Southern Hemisphere,,2019-09-15,0.4134
Southern Hemisphere,,2019-10-15,0.5154
Southern Hemisphere,,2019-11-15,0.6204
Southern Hemisphere,,2019-12-15,0.6527
Southern Hemisphere,,2020-01-15,0.7116
Southern Hemisphere,,2020-02-15,0.639
Southern Hemisphere,,2020-03-15,0.7629
Southern Hemisphere,,2020-04-15,0.6355
Southern Hemisphere,,2020-05-15,0.5444
Southern Hemisphere,,2020-06-15,0.4337
Southern Hemisphere,,2020-07-15,0.426
Southern Hemisphere,,2020-08-15,0.5052
Southern Hemisphere,,2020-09-15,0.3536
Southern Hemisphere,,2020-10-15,0.3402
Southern Hemisphere,,2020-11-15,0.3825
Southern Hemisphere,,2020-12-15,0.3435
Southern Hemisphere,,2021-01-15,0.4353
Southern Hemisphere,,2021-02-15,0.4324
Southern Hemisphere,,2021-03-15,0.4869
Southern Hemisphere,,2021-04-15,0.503
Southern Hemisphere,,2021-05-15,0.5119
Southern Hemisphere,,2021-06-15,0.4711
Southern Hemisphere,,2021-07-15,0.552
Southern Hemisphere,,2021-08-15,0.5272
Southern Hemisphere,,2021-09-15,0.4219
Southern Hemisphere,,2021-10-15,0.4836
Southern Hemisphere,,2021-11-15,0.5463
Southern Hemisphere,,2021-12-15,0.4778
Tropics,,1850-01-15,-0.3691
Tropics,,1850-02-15,-0.4036
Tropics,,1850-03-15,-0.8139
Tropics,,1850-04-15,-0.3976
Tropics,,1850-05-15,-0.0698
Tropics,,1850-06-15,-0.1117
Tropics,,1850-07-15,-0.1527
Tropics,,1850-08-15,-0.3093
Tropics,,1850-09-15,-0.2174
Tropics,,1850-10-15,-0.4093
Tropics,,1850-11-15,-0.0776
Tropics,,1850-12-15,-0.1078
Tropics,,1851-01-15,-0.3238
Tropics,,1851-02-15,-0.4175
Tropics,,1851-03-15,-0.3681
Tropics,,1851-04-15,-0.6073
Tropics,,1851-05-15,-0.341
Tropics,,1851-06-15,-0.2098
Tropics,,1851-07-15,-0.058
Tropics,,1851-08-15,-0.0196
Tropics,,1851-09-15,0.1328
Tropics,,1851-10-15,-0.1699
Tropics,,1851-11-15,0.0188
Tropics,,1851-12-15,-0.0214
Tropics,,1852-01-15,-0.4579
Tropics,,1852-02-15,-0.5721
Tropics,,1852-03-15,-0.4676
Tropics,,1852-04-15,-0.2619
Tropics,,1852-05-15,-0.1509
Tropics,,1852-06-15,0.1167
Tropics,,1852-07-15,0.195
Tropics,,1852-08-15,-0.1348
Tropics,,1852-09-15,-0.1132
Tropics,,1852-10-15,0.0291
Tropics,,1852-11-15,-0.0543
Tropics,,1852-12-15,-0.0126
Tropics,,1853-01-15,-0.1112
Tropics,,1853-02-15,-0.0427
Tropics,,1853-03-15,0.0294
Tropics,,1853-04-15,-0.2165
Tropics,,1853-05-15,-0.2468
Tropics,,1853-06-15,-0.2006
Tropics,,1853-07-15,0.0741
Tropics,,1853-08-15,-0.2653
Tropics,,1853-09-15,-0.2949
Tropics,,1853-10-15,-0.1538
Tropics,,1853-11-15,0.0739
Tropics,,1853-12-15,-0.0668
Tropics,,1854-01-15,-0.2227
Tropics,,1854-02-15,-0.2692
Tropics,,1854-03-15,-0.0862
Tropics,,1854-04-15,-0.1484
Tropics,,1854-05-15,-0.0445
Tropics,,1854-06-15,-0.0339
Tropics,,1854-07-15,-0.3618
Tropics,,1854-08-15,-0.2376
Tropics,,1854-09-15,-0.298
Tropics,,1854-10-15,-0.0711
Tropics,,1854-11-15,-0.3073
Tropics,,1854-12-15,-0.4691
Tropics,,1855-01-15,-0.1107
Tropics,,1855-02-15,-0.1758
Tropics,,1855-03-15,-0.2519
Tropics,,1855-04-15,-0.3396
Tropics,,1855-05-15,-0.3997
Tropics,,1855-06-15,-0.3537
Tropics,,1855-07-15,-0.3348
Tropics,,1855-08-15,-0.2377
Tropics,,1855-09-15,-0.2554
Tropics,,1855-10-15,-0.0762
Tropics,,1855-11-15,-0.0443
Tropics,,1855-12-15,-0.1363
Tropics,,1856-01-15,-0.235
Tropics,,1856-02-15,-0.0811
Tropics,,1856-03-15,-0.3077
Tropics,,1856-04-15,-0.3381
Tropics,,1856-05-15,-0.105
Tropics,,1856-06-15,-0.3908
Tropics,,1856-07-15,-0.3799
Tropics,,1856-08-15,-0.3818
Tropics,,1856-09-15,-0.2333
Tropics,,1856-10-15,-0.2926
Tropics,,1856-11-15,-0.4914
Tropics,,1856-12-15,-0.5622
Tropics,,1857-01-15,-0.4355
Tropics,,1857-02-15,-0.4472
Tropics,,1857-03-15,-0.8279
Tropics,,1857-04-15,-0.5521
Tropics,,1857-05-15,-0.5083
Tropics,,1857-06-15,-0.365
Tropics,,1857-07-15,-0.528
Tropics,,1857-08-15,-0.4281
Tropics,,1857-09-15,-0.295
Tropics,,1857-10-15,-0.4621
Tropics,,1857-11-15,-0.6108
Tropics,,1857-12-15,-0.5104
Tropics,,1858-01-15,-0.4506
Tropics,,1858-02-15,-0.415
Tropics,,1858-03-15,-0.5099
Tropics,,1858-04-15,-0.591
Tropics,,1858-05-15,-0.8665
Tropics,,1858-06-15,-0.5115
Tropics,,1858-07-15,-0.259
Tropics,,1858-08-15,-0.0896
Tropics,,1858-09-15,-0.3106
Tropics,,1858-10-15,-0.1453
Tropics,,1858-11-15,-0.007
Tropics,,1858-12-15,-0.2496
Tropics,,1859-01-15,-0.2776
Tropics,,1859-02-15,-0.2457
Tropics,,1859-03-15,-0.1599
Tropics,,1859-04-15,-0.0377
Tropics,,1859-05-15,-0.108
Tropics,,1859-06-15,-0.0632
Tropics,,1859-07-15,-0.2187
Tropics,,1859-08-15,-0.1179
Tropics,,1859-09-15,-0.5406
Tropics,,1859-10-15,-0.2404
Tropics,,1859-11-15,-0.3508
Tropics,,1859-12-15,-0.2171
Tropics,,1860-01-15,-0.3547
Tropics,,1860-02-15,-0.4641
Tropics,,1860-03-15,-0.104
Tropics,,1860-04-15,-0.2537
Tropics,,1860-05-15,-0.407
Tropics,,1860-06-15,-0.2814
Tropics,,1860-07-15,-0.4399
Tropics,,1860-08-15,-0.2009
Tropics,,1860-09-15,-0.0807
Tropics,,1860-10-15,-0.418
Tropics,,1860-11-15,-0.456
Tropics,,1860-12-15,-0.2335
Tropics,,1861-01-15,-0.2288
Tropics,,1861-02-15,-0.9584
Tropics,,1861-03-15,-0.5729
Tropics,,1861-04-15,-0.2826
Tropics,,1861-05-15,-0.6858
Tropics,,1861-06-15,-0.4469
Tropics,,1861-07-15,-0.2209
Tropics,,1861-08-15,-0.2359
Tropics,,1861-09-15,-0.3972
Tropics,,1861-10-15,-0.3886
Tropics,,1861-11-15,-0.1939
Tropics,,1861-12-15,-0.2426
Tropics,,1862-01-15,-0.5028
Tropics,,1862-02-15,-0.6446
Tropics,,1862-03-15,-0.3724
Tropics,,1862-04-15,-0.2588
Tropics,,1862-05-15,-0.1683
Tropics,,1862-06-15,-0.3331
Tropics,,1862-07-15,-0.1588
Tropics,,1862-08-15,-0.443
Tropics,,1862-09-15,-0.3891
Tropics,,1862-10-15,-0.1407
Tropics,,1862-11-15,-0.7525
Tropics,,1862-12-15,-0.3602
Tropics,,1863-01-15,-0.6947
Tropics,,1863-02-15,-0.4241
Tropics,,1863-03-15,-0.6415
Tropics,,1863-04-15,-0.3645
Tropics,,1863-05-15,-0.4788
Tropics,,1863-06-15,-0.2923
Tropics,,1863-07-15,-0.4892
Tropics,,1863-08-15,-0.3531
Tropics,,1863-09-15,-0.2224
Tropics,,1863-10-15,-0.3109
Tropics,,1863-11-15,-0.5664
Tropics,,1863-12-15,-0.2566
Tropics,,1864-01-15,-0.9928
Tropics,,1864-02-15,-0.9744
Tropics,,1864-03-15,-0.7954
Tropics,,1864-04-15,-0.7684
Tropics,,1864-05-15,-0.2802
Tropics,,1864-06-15,-0.3581
Tropics,,1864-07-15,-0.1629
Tropics,,1864-08-15,-0.572
Tropics,,1864-09-15,-0.4804
Tropics,,1864-10-15,-0.4042
Tropics,,1864-11-15,-0.0473
Tropics,,1864-12-15,-0.3835
Tropics,,1865-01-15,-0.0627
Tropics,,1865-02-15,-0.0087
Tropics,,1865-03-15,-0.1844
Tropics,,1865-04-15,0.0729
Tropics,,1865-05-15,-0.275
Tropics,,1865-06-15,-0.0031
Tropics,,1865-07-15,-0.122
Tropics,,1865-08-15,-0.1741
Tropics,,1865-09-15,-0.1295
Tropics,,1865-10-15,-0.1972
Tropics,,1865-11-15,-0.0239
Tropics,,1865-12-15,-0.2153
Tropics,,1866-01-15,-0.0403
Tropics,,1866-02-15,-0.0052
Tropics,,1866-03-15,-0.2928
Tropics,,1866-04-15,-0.0338
Tropics,,1866-05-15,-0.3695
Tropics,,1866-06-15,0.1863
Tropics,,1866-07-15,-0.0382
Tropics,,1866-08-15,-0.1508
Tropics,,1866-09-15,-0.3142
Tropics,,1866-10-15,-0.0668
Tropics,,1866-11-15,-0.0024
Tropics,,1866-12-15,-0.5878
Tropics,,1867-01-15,-0.2656
Tropics,,1867-02-15,-0.082
Tropics,,1867-03-15,0.1713
Tropics,,1867-04-15,-0.1752
Tropics,,1867-05-15,-0.0847
Tropics,,1867-06-15,-0.1743
Tropics,,1867-07-15,-0.1
Tropics,,1867-08-15,-0.0758
Tropics,,1867-09-15,-0.0843
Tropics,,1867-10-15,-0.039
Tropics,,1867-11-15,-0.1459
Tropics,,1867-12-15,-0.2922
Tropics,,1868-01-15,-0.2119
Tropics,,1868-02-15,-0.1838
Tropics,,1868-03-15,0.154
Tropics,,1868-04-15,-0.0734
Tropics,,1868-05-15,-0.0617
Tropics,,1868-06-15,-0.3791
Tropics,,1868-07-15,-0.3782
Tropics,,1868-08-15,-0.1872
Tropics,,1868-09-15,0.0953
Tropics,,1868-10-15,-0.1538
Tropics,,1868-11-15,-0.0068
Tropics,,1868-12-15,-0.166
Tropics,,1869-01-15,-0.3742
Tropics,,1869-02-15,-0.2009
Tropics,,1869-03-15,-0.2219
Tropics,,1869-04-15,-0.0783
Tropics,,1869-05-15,-0.0721
Tropics,,1869-06-15,-0.2848
Tropics,,1869-07-15,-0.2262
Tropics,,1869-08-15,-0.0672
Tropics,,1869-09-15,-0.3419
Tropics,,1869-10-15,-0.2371
Tropics,,1869-11-15,-0.1932
Tropics,,1869-12-15,-0.1807
Tropics,,1870-01-15,-0.1919
Tropics,,1870-02-15,-0.1066
Tropics,,1870-03-15,-0.3046
Tropics,,1870-04-15,-0.2338
Tropics,,1870-05-15,-0.3962
Tropics,,1870-06-15,-0.4028
Tropics,,1870-07-15,-0.2663
Tropics,,1870-08-15,-0.0979
Tropics,,1870-09-15,-0.1716
Tropics,,1870-10-15,-0.2771
Tropics,,1870-11-15,-0.6106
Tropics,,1870-12-15,-0.2112
Tropics,,1871-01-15,-0.3927
Tropics,,1871-02-15,-0.382
Tropics,,1871-03-15,-0.0759
Tropics,,1871-04-15,-0.1741
Tropics,,1871-05-15,-0.1519
Tropics,,1871-06-15,-0.2094
Tropics,,1871-07-15,0.046
Tropics,,1871-08-15,-0.1874
Tropics,,1871-09-15,-0.4438
Tropics,,1871-10-15,-0.2964
Tropics,,1871-11-15,-0.2155
Tropics,,1871-12-15,-0.1445
Tropics,,1872-01-15,-0.4039
Tropics,,1872-02-15,-0.379
Tropics,,1872-03-15,-0.5429
Tropics,,1872-04-15,-0.379
Tropics,,1872-05-15,-0.3741
Tropics,,1872-06-15,-0.288
Tropics,,1872-07-15,-0.1424
Tropics,,1872-08-15,0.0682
Tropics,,1872-09-15,-0.3394
Tropics,,1872-10-15,-0.2714
Tropics,,1872-11-15,-0.3459
Tropics,,1872-12-15,-0.4749
Tropics,,1873-01-15,-0.303
Tropics,,1873-02-15,-0.3956
Tropics,,1873-03-15,-0.4011
Tropics,,1873-04-15,-0.2033
Tropics,,1873-05-15,-0.2526
Tropics,,1873-06-15,-0.5747
Tropics,,1873-07-15,-0.4441
Tropics,,1873-08-15,-0.3214
Tropics,,1873-09-15,-0.2014
Tropics,,1873-10-15,-0.3064
Tropics,,1873-11-15,-0.4375
Tropics,,1873-12-15,-0.3476
Tropics,,1874-01-15,-0.2322
Tropics,,1874-02-15,-0.6302
Tropics,,1874-03-15,-0.5759
Tropics,,1874-04-15,-0.9109
Tropics,,1874-05-15,-0.4083
Tropics,,1874-06-15,-0.6927
Tropics,,1874-07-15,-0.234
Tropics,,1874-08-15,-0.6557
Tropics,,1874-09-15,-0.3989
Tropics,,1874-10-15,-0.7742
Tropics,,1874-11-15,-0.6836
Tropics,,1874-12-15,-0.4738
Tropics,,1875-01-15,-0.3181
Tropics,,1875-02-15,-0.1978
Tropics,,1875-03-15,-0.3568
Tropics,,1875-04-15,-0.536
Tropics,,1875-05-15,-0.3252
Tropics,,1875-06-15,-0.4834
Tropics,,1875-07-15,-0.4435
Tropics,,1875-08-15,-0.4442
Tropics,,1875-09-15,-0.0309
Tropics,,1875-10-15,-0.1278
Tropics,,1875-11-15,0.0177
Tropics,,1875-12-15,-0.2445
